3.7314;15.6229;70.4873;8.0000;16.0452;8.4845;262.3910;8.0000;9.9671;16.1798;128.3432;8.0000;1.4649;11.8198;327.6676;8.0000;3.8753;8.6474;269.6975;8.0000;0.7837;18.9265;274.9224;8.0000;11.1764;3.6769;179.2616;8.0000;10.3569;17.0970;346.4654;8.0000
3.7760;15.7486;70.4873;8.0000;16.0276;8.3524;262.3910;8.0000;9.8844;16.2844;128.3432;8.0000;1.5775;11.7485;327.6676;8.0000;3.8746;8.5140;269.6975;8.0000;0.7951;18.7937;274.9224;8.0000;11.0431;3.6786;179.2616;8.0000;10.4865;17.0658;346.4654;8.0000
3.8205;15.8743;70.4873;8.0000;16.0099;8.2202;262.3910;8.0000;9.8016;16.3890;128.3432;8.0000;1.6902;11.6772;327.6676;8.0000;3.8739;8.3807;269.6975;8.0000;0.8066;18.6608;274.9224;8.0000;10.9098;3.6803;179.2616;8.0000;10.6162;17.0346;346.4654;8.0000
3.8650;15.9999;70.4873;8.0000;15.9923;8.0881;262.3910;8.0000;9.7189;16.4935;128.3432;8.0000;1.8029;11.6059;327.6676;8.0000;3.8732;8.2474;269.6975;8.0000;0.8180;18.5280;274.9224;8.0000;10.7764;3.6820;179.2616;8.0000;10.7458;17.0034;346.4654;8.0000
3.9096;16.1256;70.4873;8.0000;15.9746;7.9559;262.3910;8.0000;9.6362;16.5981;128.3432;8.0000;1.9155;11.5346;327.6676;8.0000;3.8725;8.1140;269.6975;8.0000;0.8295;18.3951;274.9224;8.0000;10.6431;3.6837;179.2616;8.0000;10.8754;16.9722;346.4654;8.0000
3.9541;16.2513;70.4873;8.0000;15.9570;7.8237;262.3910;8.0000;9.5535;16.7027;128.3432;8.0000;2.0282;11.4633;327.6676;8.0000;3.8718;7.9807;269.6975;8.0000;0.8409;18.2623;274.9224;8.0000;10.5098;3.6855;179.2616;8.0000;11.0051;16.9410;346.4654;8.0000
3.9986;16.3770;70.4873;8.0000;15.9393;7.6916;262.3910;8.0000;9.4708;16.8073;128.3432;8.0000;2.1408;11.3920;327.6676;8.0000;3.8711;7.8474;269.6975;8.0000;0.8523;18.1295;274.9224;8.0000;10.3765;3.6872;179.2616;8.0000;11.1347;16.9098;346.4654;8.0000
4.0432;16.5026;70.4873;8.0000;15.9216;7.5594;262.3910;8.0000;9.3881;16.9118;128.3432;8.0000;2.2535;11.3207;327.6676;8.0000;3.8704;7.7140;269.6975;8.0000;0.8638;17.9966;274.9224;8.0000;10.2432;3.6889;179.2616;8.0000;11.2643;16.8786;346.4654;8.0000
4.0877;16.6283;70.4873;8.0000;15.9040;7.4273;262.3910;8.0000;9.3053;17.0164;128.3432;8.0000;2.3662;11.2493;327.6676;8.0000;3.8697;7.5807;269.6975;8.0000;0.8752;17.8638;274.9224;8.0000;10.1098;3.6906;179.2616;8.0000;11.3940;16.8474;346.4654;8.0000
4.1322;16.7540;70.4873;8.0000;15.8863;7.2951;262.3910;8.0000;9.2226;17.1210;128.3432;8.0000;2.4788;11.1780;327.6676;8.0000;3.8690;7.4474;269.6975;8.0000;0.8867;17.7309;274.9224;8.0000;9.9765;3.6923;179.2616;8.0000;11.5236;16.8162;346.4654;8.0000
4.1768;16.8797;70.4873;8.0000;15.8687;7.1629;262.3910;8.0000;9.1399;17.2256;128.3432;8.0000;2.5915;11.1067;327.6676;8.0000;3.8683;7.3140;269.6975;8.0000;0.8981;17.5981;274.9224;8.0000;9.8432;3.6940;179.2616;8.0000;11.6532;16.7850;346.4654;8.0000
4.2213;17.0053;70.4873;8.0000;15.8510;7.0308;262.3910;8.0000;9.0572;17.3301;128.3432;8.0000;2.7041;11.0354;327.6676;8.0000;3.8676;7.1807;269.6975;8.0000;0.9095;17.4652;274.9224;8.0000;9.7099;3.6958;179.2616;8.0000;11.7828;16.7538;346.4654;8.0000
