12.8062;8.3406;74.1512;8.0000;18.9587;1.6414;38.0554;8.0000;2.8408;3.3292;223.5451;8.0000;11.4742;1.0416;335.2325;8.0000;14.5732;14.7568;22.8256;8.0000;17.2088;18.6881;354.3834;8.0000;17.1788;15.7112;184.8159;8.0000;3.5520;7.9718;48.2153;8.0000
12.8426;8.4688;74.1512;8.0000;19.0637;1.7236;38.0554;8.0000;2.7442;3.2374;223.5451;8.0000;11.5953;0.9857;335.2325;8.0000;14.6961;14.8086;22.8256;8.0000;17.3415;18.6751;354.3834;8.0000;17.0459;15.7000;184.8159;8.0000;3.6409;8.0712;48.2153;8.0000
12.8791;8.5971;74.1512;8.0000;19.1686;1.8058;38.0554;8.0000;2.6475;3.1455;223.5451;8.0000;11.7163;0.9298;335.2325;8.0000;14.8190;14.8603;22.8256;8.0000;17.4742;18.6620;354.3834;8.0000;16.9131;15.6888;184.8159;8.0000;3.7297;8.1706;48.2153;8.0000
12.9155;8.7254;74.1512;8.0000;19.2736;1.8880;38.0554;8.0000;2.5509;3.0536;223.5451;8.0000;11.8374;0.8740;335.2325;8.0000;14.9419;14.9120;22.8256;8.0000;17.6069;18.6490;354.3834;8.0000;16.7802;15.6776;184.8159;8.0000;3.8186;8.2701;48.2153;8.0000
12.9519;8.8536;74.1512;8.0000;19.3214;1.9702;141.9446;8.0000;2.4542;2.9618;223.5451;8.0000;11.9585;0.8181;335.2325;8.0000;15.0648;14.9637;22.8256;8.0000;17.7396;18.6359;354.3834;8.0000;16.6473;15.6664;184.8159;8.0000;3.9074;8.3695;48.2153;8.0000
12.9883;8.9819;74.1512;8.0000;19.2164;2.0524;141.9446;8.0000;2.3576;2.8699;223.5451;8.0000;12.0795;0.7623;335.2325;8.0000;15.1877;15.0155;22.8256;8.0000;17.8723;18.6229;354.3834;8.0000;16.5145;15.6552;184.8159;8.0000;3.9963;8.4689;48.2153;8.0000
13.0247;9.1102;74.1512;8.0000;19.1114;2.1346;141.9446;8.0000;2.2610;2.7781;223.5451;8.0000;12.2006;0.7064;335.2325;8.0000;15.3106;15.0672;22.8256;8.0000;18.0050;18.6098;354.3834;8.0000;16.3816;15.6440;184.8159;8.0000;4.0851;8.5683;48.2153;8.0000
13.0611;9.2384;74.1512;8.0000;19.0064;2.2168;141.9446;8.0000;2.1643;2.6862;223.5451;8.0000;12.3217;0.6505;335.2325;8.0000;15.4335;15.1189;22.8256;8.0000;18.1377;18.5968;354.3834;8.0000;16.2487;15.6328;184.8159;8.0000;4.1740;8.6677;48.2153;8.0000
13.0975;9.3667;74.1512;8.0000;18.9014;2.2989;141.9446;8.0000;2.0677;2.5944;223.5451;8.0000;12.4427;0.7053;24.7675;8.0000;15.5564;15.1706;22.8256;8.0000;18.2704;18.5837;354.3834;8.0000;16.1159;15.6216;184.8159;8.0000;4.2628;8.7672;48.2153;8.0000
13.1340;9.4950;74.1512;8.0000;18.7964;2.3811;141.9446;8.0000;1.9710;2.5025;223.5451;8.0000;12.5638;0.7612;24.7675;8.0000;15.6793;15.2223;22.8256;8.0000;18.4031;18.5707;354.3834;8.0000;15.9830;15.6104;184.8159;8.0000;4.3517;8.8666;48.2153;8.0000
