17.6881;14.4171;6.7006;8.0000;13.4955;8.7702;157.6153;8.0000;2.3407;16.2936;116.9480;8.0000;4.9246;6.8543;135.2492;8.0000;10.9311;11.2384;142.4960;8.0000;7.9626;10.3073;236.7110;8.0000;19.0183;14.4470;144.0287;8.0000;16.6374;2.6868;21.7680;8.0000
17.8205;14.4327;6.7006;8.0000;13.3722;8.8210;157.6153;8.0000;2.2803;16.4125;116.9480;8.0000;4.8299;6.9481;135.2492;8.0000;10.8253;11.3196;142.4960;8.0000;7.8894;10.1959;236.7110;8.0000;18.9104;14.5253;144.0287;8.0000;16.7613;2.7362;21.7680;8.0000
17.9529;14.4482;6.7006;8.0000;13.2490;8.8717;157.6153;8.0000;2.2199;16.5313;116.9480;8.0000;4.7352;7.0420;135.2492;8.0000;10.7195;11.4008;142.4960;8.0000;7.8163;10.0844;236.7110;8.0000;18.8025;14.6036;144.0287;8.0000;16.8851;2.7857;21.7680;8.0000
18.0854;14.4638;6.7006;8.0000;13.1257;8.9225;157.6153;8.0000;2.1595;16.6502;116.9480;8.0000;4.6405;7.1359;135.2492;8.0000;10.6138;11.4819;142.4960;8.0000;7.7431;9.9730;236.7110;8.0000;18.6946;14.6819;144.0287;8.0000;17.0089;2.8351;21.7680;8.0000
18.2178;14.4793;6.7006;8.0000;13.0024;8.9733;157.6153;8.0000;2.0990;16.7691;116.9480;8.0000;4.5458;7.2297;135.2492;8.0000;10.5080;11.5631;142.4960;8.0000;7.6699;9.8615;236.7110;8.0000;18.5867;14.7602;144.0287;8.0000;17.1327;2.8846;21.7680;8.0000
18.3502;14.4949;6.7006;8.0000;12.8791;9.0241;157.6153;8.0000;2.0386;16.8879;116.9480;8.0000;4.4511;7.3236;135.2492;8.0000;10.4022;11.6443;142.4960;8.0000;7.5967;9.7501;236.7110;8.0000;18.4788;14.8386;144.0287;8.0000;17.2566;2.9340;21.7680;8.0000
18.4826;14.5105;6.7006;8.0000;12.7558;9.0748;157.6153;8.0000;1.9782;17.0068;116.9480;8.0000;4.3564;7.4175;135.2492;8.0000;10.2964;11.7255;142.4960;8.0000;7.5235;9.6386;236.7110;8.0000;18.3709;14.9169;144.0287;8.0000;17.3804;2.9834;21.7680;8.0000
18.6151;14.5260;6.7006;8.0000;12.6325;9.1256;157.6153;8.0000;1.9178;17.1256;116.9480;8.0000;4.2617;7.5114;135.2492;8.0000;10.1907;11.8066;142.4960;8.0000;7.4503;9.5272;236.7110;8.0000;18.2629;14.9952;144.0287;8.0000;17.5042;3.0329;21.7680;8.0000
18.7475;14.5416;6.7006;8.0000;12.5092;9.1764;157.6153;8.0000;1.8573;17.2445;116.9480;8.0000;4.1670;7.6052;135.2492;8.0000;10.0849;11.8878;142.4960;8.0000;7.3772;9.4157;236.7110;8.0000;18.1550;15.0735;144.0287;8.0000;17.6280;3.0823;21.7680;8.0000
18.8799;14.5571;6.7006;8.0000;12.3860;9.2272;157.6153;8.0000;1.7969;17.3633;116.9480;8.0000;4.0724;7.6991;135.2492;8.0000;9.9791;11.9690;142.4960;8.0000;7.3040;9.3042;236.7110;8.0000;18.0471;15.1518;144.0287;8.0000;17.7519;3.1318;21.7680;8.0000
19.0123;14.5727;6.7006;8.0000;12.2627;9.2779;157.6153;8.0000;1.7365;17.4822;116.9480;8.0000;3.9777;7.7930;135.2492;8.0000;9.8733;12.0502;142.4960;8.0000;7.2308;9.1928;236.7110;8.0000;17.9392;15.2301;144.0287;8.0000;17.8757;3.1812;21.7680;8.0000
19.1447;14.5882;6.7006;8.0000;12.1394;9.3287;157.6153;8.0000;1.6761;17.6010;116.9480;8.0000;3.8830;7.8868;135.2492;8.0000;9.7676;12.1313;142.4960;8.0000;7.1576;9.0813;236.7110;8.0000;17.8313;15.3085;144.0287;8.0000;17.9995;3.2307;21.7680;8.0000
19.2772;14.6038;6.7006;8.0000;12.0161;9.3795;157.6153;8.0000;1.6156;17.7199;116.9480;8.0000;3.7883;7.9807;135.2492;8.0000;9.6618;12.2125;142.4960;8.0000;7.0844;8.9699;236.7110;8.0000;17.7234;15.3868;144.0287;8.0000;18.1233;3.2801;21.7680;8.0000
19.2904;14.6194;173.2994;8.0000;11.8928;9.4303;157.6153;8.0000;1.5552;17.8388;116.9480;8.0000;3.6936;8.0746;135.2492;8.0000;9.5560;12.2937;142.4960;8.0000;7.0113;8.8584;236.7110;8.0000;17.6155;15.4651;144.0287;8.0000;18.2472;3.3296;21.7680;8.0000
19.1580;14.6349;173.2994;8.0000;11.7695;9.4810;157.6153;8.0000;1.4948;17.9576;116.9480;8.0000;3.5989;8.1684;135.2492;8.0000;9.4502;12.3749;142.4960;8.0000;6.9381;8.7470;236.7110;8.0000;17.5076;15.5434;144.0287;8.0000;18.3710;3.3790;21.7680;8.0000
19.0256;14.6505;173.2994;8.0000;11.6462;9.5318;157.6153;8.0000;1.4344;18.0765;116.9480;8.0000;3.5042;8.2623;135.2492;8.0000;9.3445;12.4560;142.4960;8.0000;6.8649;8.6355;236.7110;8.0000;17.3997;15.6217;144.0287;8.0000;18.4948;3.4285;21.7680;8.0000
18.8931;14.6660;173.2994;8.0000;11.5229;9.5826;157.6153;8.0000;1.3740;18.1953;116.9480;8.0000;3.4095;8.3562;135.2492;8.0000;9.2387;12.5372;142.4960;8.0000;6.7917;8.5241;236.7110;8.0000;17.2918;15.7000;144.0287;8.0000;18.6186;3.4779;21.7680;8.0000
18.7607;14.6816;173.2994;8.0000;11.3997;9.6334;157.6153;8.0000;1.3135;18.3142;116.9480;8.0000;3.3148;8.4501;135.2492;8.0000;9.1329;12.6184;142.4960;8.0000;6.7185;8.4126;236.7110;8.0000;17.1839;15.7784;144.0287;8.0000;18.7425;3.5274;21.7680;8.0000
18.6283;14.6971;173.2994;8.0000;11.2764;9.6842;157.6153;8.0000;1.2531;18.4330;116.9480;8.0000;3.2201;8.5439;135.2492;8.0000;9.0271;12.6996;142.4960;8.0000;6.6453;8.3012;236.7110;8.0000;17.0760;15.8567;144.0287;8.0000;18.8663;3.5768;21.7680;8.0000
18.4959;14.7127;173.2994;8.0000;11.1531;9.7349;157.6153;8.0000;1.1927;18.5519;116.9480;8.0000;3.1255;8.6378;135.2492;8.0000;8.9214;12.7807;142.4960;8.0000;6.5722;8.1897;236.7110;8.0000;16.9680;15.9350;144.0287;8.0000;18.9901;3.6263;21.7680;8.0000
